,sentence,rankt,ranko
9148,彼女に,9148,10000
9149,全てのドアを閉鎖します,9149,10000
9150,マックスだ,9150,10000
9151,分かります？,9151,10000
9152,マックス！,9152,10000
9153,彼女は正しい,9153,10000
9154,５分、待ってやる,9154,10000
9155,お疲れ様でした,9155,10000
9156,彼女が正しい,9156,10000
9157,お疲れさまです。,9157,528
9158,♪愛する男を支えて,9158,10000
9159,彼らを呼び戻してください,9159,10000
9160,ママよ,9160,10000
9161,ママ・・,9161,10000
9162,"彼らの名は""パワーレンジャーダイノチャージ""！",9162,10000
9163,♪この青空の果てに　あるのは,9163,10000
9164,９！,9164,10000
9165,彼らが来る,9165,10000
9166,ポンペイ！,9166,10000
9167,ベネットさん,9167,10000
9168,ペニー,9168,10000
9169,ｏｋ！,9169,10000
9170,ボクも,9170,10000
9171,出来たわ,9171,10000
9172,かまわんよ,9172,10000
9173,ボール？,9173,10000
9174,出なさい,9174,10000
9175,ｏ・ｋ？,9175,10000
9176,分かってるの？,9176,10000
9177,＜前回までのメンタリストは＞,9177,10000
9178,マイキー,9178,10000
9179,分かってるはずだ,9179,10000
9180,マイ・レディー,9180,10000
9181,お願い・・・,9181,10000
9182,マイ・ロード,9182,10000
9183,彼等の名は パワーレンジャー・サムライ,9183,10000
9184,♪あなたに,9184,10000
9185,マサチューセッツ],9185,10000
9186,♪あなたに出逢うまでは,9186,10000
9187,♪昔の場所へ （古い道しるべに）,9187,10000
9188,３：,9188,10000
9189,ああ どうぞ,9189,10000
9190,メガフォース －,9190,10000
9191,お前には無理だ,9191,10000
9192,彼だわ,9192,10000
9193,（ｱﾙﾏﾝ）マジで？,9193,10000
9194,ミンディ！,9194,10000
9195,お前ならやれる,9195,10000
9196,（ｆａｘの印刷音）,9196,10000
9197,ミーガン,9197,10000
9198,ミーナ！,9198,10000
9199,お前だけだ,9199,10000
9200,お前がやれ,9200,10000
9201,あぁっ！,9201,10000
9202,退 ヘのへの力 `ソ丿ヾ,9202,364
9203,お入り下さい,9203,10000
9204,退蒟カ〝`丿ヾチ丿ヾチするほど,9204,355
9205,退避！,9205,10000
9206,送ってくれてありがとう,9206,10000
9207,送ろうか？,9207,10000
9208,送信,9208,10000
9209,メガモード・パワー！,9209,10000
9210,判らん,9210,10000
9211,お前に関係ない,9211,10000
9212,ミュータント,9212,10000
9213,♪本当は屋上から　飛び降りたかった,9213,10000
9214,♪自由を,9214,10000
9215,お客さん？,9215,10000
9216,マリコ！,9216,359
9217,♪気持ちに従って自由になりたい？,9217,10000
9218,お前？,9218,10000
9219,彼は何者だ？,9219,10000
9220,分かるだろう,9220,10000
9221,♪絶望だけ,9221,10000
9222,ミアよ,9222,10000
9223,お前は何だ？,9223,10000
9224,１５年前 北星余市高は 全国で 初めて高校中退者をー,9224,10000
9225,彼に何を？,9225,10000
9226,ミサイル発射,9226,10000
9227,お前の言う通りだ,9227,10000
9228,彼はどこにいますか？,9228,10000
9229,ミスターラムジー,9229,10000
9230,分かるでしょう？,9230,10000
9231,お前の出番だ,9231,10000
9232,連行しろ,9232,10000
9233,お前のせいじゃない,9233,10000
9234,あぁそうだ,9234,10000
9235,助かりました,9235,10000
9236,ええ　はい,9236,10000
9237,おかしい？,9237,10000
9238,外に出て,9238,10000
9239,任せて。,9239,10000
9240,いたのか,9240,10000
9241,多くの人間が 君の手の中で血まみれだ,9241,10000
9242,いたか？,9242,10000
9243,何の罪で？,9243,10000
9244,いずれにしても,9244,10000
9245,"外壁破損 生存者　1,211",9245,10000
9246,待て 待て,9246,10000
9247,降りて来い,9247,10000
9248,休め！,9248,10000
9249,何の意味もない,9249,10000
9250,食べなさい,9250,10000
9251,会いたい？,9251,10000
9252,あなたみたいに,9252,10000
9253,何かあるか？,9253,10000
9254,同感,9254,10000
9255,あなたも。,9255,10000
9256,何の,9256,10000
9257,いい質問ね,9257,10000
9258,名は？,9258,10000
9259,四奥様,9259,10000
9260,食べよう,9260,10000
9261,夢じゃない,9261,10000
9262,いったいどうしたんだ？,9262,10000
9263,何の話ですか？,9263,10000
9264,飲んでるの？,9264,10000
9265,何も触るな,9265,10000
9266,何も無かった,9266,10000
9267,あなたの助けが必要なの,9267,10000
9268,可笑しいか？,9268,10000
9269,仕事だよ,9269,10000
9270,何も問題ない,9270,10000
9271,何もない！,9271,10000
9272,いつ戻る？,9272,10000
9273,仕事に戻る,9273,10000
9274,間に合った,9274,10000
9275,仕事に戻ろう,9275,10000
9276,あなたは分かってない,9276,10000
9277,馬鹿げている,9277,10000
9278,大丈夫かね？,9278,10000
9279,仕方ないさ,9279,10000
9280,いつでもいいよ,9280,10000
9281,大丈夫かな,9281,10000
9282,馬に乗れ,9282,10000
9283,仕留めた,9283,10000
9284,他には何か？,9284,10000
9285,他に誰か？,9285,10000
9286,いい考えがあるわ,9286,10000
9287,いい娘だ,9287,10000
9288,口を開けて,9288,10000
9289,問題か？,9289,10000
9290,何が必要だ？,9290,10000
9291,君のために,9291,10000
9292,何が必要なんだ？,9292,10000
9293,問題ない？,9293,10000
9294,頑張るんだ,9294,10000
9295,頑張るよ,9295,10000
9296,問題ない。,9296,10000
9297,何が言いたいんだ,9297,10000
9298,何でしたっけ？,9298,10000
9299,何が起きているの？,9299,10000
9300,何て言った,9300,10000
9301,いい奴だ,9301,10000
9302,君の方は？,9302,10000
9303,何だ？,9303,1159
9304,何だよ？,9304,410
9305,何が起こった,9305,1163
9306,命を救ってくれた,9306,10000
9307,音楽だ,9307,10000
9308,君はよくやった,9308,10000
9309,何してた？,9309,10000
9310,面白くない,9310,10000
9311,君は何を？,9311,10000
9312,君のせいだ,9312,10000
9313,嘘,9313,10000
9314,君にだ,9314,10000
9315,何です,9315,10000
9316,嘘？,9316,10000
9317,嘘！,9317,10000
9318,あなたを愛してるわ,9318,10000
9319,名前を,9319,10000
9320,名前をもう一度？,9320,10000
9321,あなた何者？,9321,10000
9322,いい匂いだ,9322,10000
9323,嘘ではない,9323,10000
9324,あの夜,9324,10000
9325,何にします？,9325,10000
9326,いいんだな？,9326,10000
9327,嘘つくな,9327,10000
9328,何か言うことは？,9328,10000
9329,あの男,9329,10000
9330,いいよ！,9330,10000
9331,向かってる,9331,10000
9332,何か言ってた？,9332,10000
9333,いいや！,9333,10000
9334,君だ！,9334,10000
9335,嘘だわ,9335,10000
9336,何か飲むかい？,9336,10000
9337,あなたのために,9337,10000
9338,大地へ帰ろう,9338,10000
9339,ユイ・ジェン,9339,10000
9340,（フランス語を喋る）,9340,10000
9341,ええと。,9341,10000
9342,動機は？,9342,10000
9343,レッド・ドッグ！,9343,10000
9344,レンジャー・トゥギャザー,9344,10000
9345,ロイ？,9345,10000
9346,ええ、,9346,10000
9347,君は誰？,9347,10000
9348,ええ　とても,9348,10000
9349,何故そんな事を,9349,10000
9350,ええ 私も,9350,10000
9351,ロー,9351,10000
9352,うん｡,9352,10000
9353,ええ いいわよ,9353,10000
9354,ローズ！,9354,10000
9355,（ナレーション） すべてに失望した 高校生がいるー,9355,10000
9356,ローレンス！,9356,10000
9357,ワイリー,9357,10000
9358,ワインは？,9358,10000
9359,ワンダーコルツよ　肩を組め,9359,10000
9360,ヴァイオレット,9360,10000
9361,うーん、うーん。,9361,10000
9362,ヴァンペルト？,9362,10000
9363,違う　違う！,9363,10000
9364,寂しかった,9364,10000
9365,寂しかったよ,9365,10000
9366,信じられんな,9366,10000
9367,ラッセル！,9367,10000
9368,リアム,9368,10000
9369,リッグス！,9369,10000
9370,リッチ,9370,10000
9371,助けてあげる,9371,10000
9372,リンク！,9372,10000
9373,リンク？,9373,10000
9374,遅刻だぞ,9374,10000
9375,運が良かった,9375,10000
9376,運べ！,9376,10000
9377,道をあけろ！,9377,10000
9378,助けなきゃ,9378,10000
9379,助ける,9379,10000
9380,助ける？,9380,10000
9381,道間さん,9381,10000
9382,助けろ！,9382,10000
9383,ルナ,9383,10000
9384,レイチェル？,9384,10000
9385,レイナ,9385,10000
9386,動いてる,9386,10000
9387,おい お前,9387,10000
9388,うーむ,9388,10000
9389,あいつだ。,9389,10000
9390,あなたには黙秘権がある,9390,10000
9391,何をしていた？,9391,10000
9392,何をよ？,9392,10000
9393,友人だ,9393,10000
9394,何をだ,9394,10000
9395,何をすればいいの？,9395,10000
9396,失礼した,9396,10000
9397,主よ,9397,10000
9398,主苗さえ お浣~こ寛える,9398,380
9399,失敗だ,9399,10000
9400,乗せてくれ,9400,10000
9401,大金だ,9401,10000
9402,何よ？,9402,10000
9403,あいつは？,9403,10000
9404,鋭い洞察力で　催眠に導き　暗示をかける者,9404,10000
9405,取れ,9405,10000
9406,大好きです,9406,10000
9407,大好きだよ,9407,10000
9408,取引しよう,9408,10000
9409,取引するか？,9409,10000
9410,大変失礼しました,9410,10000
9411,何やってんだよ,9411,10000
9412,取引をしよう,9412,10000
9413,口を慎め,9413,10000
9414,何を失おうとも,9414,10000
9415,黙りなさい！,9415,10000
9416,うそ？,9416,10000
9417,うまいな,9417,10000
9418,あう！,9418,10000
9419,（セミの声）,9419,352
9420,うん　うん,9420,10000
9421,あげるわ,9421,10000
9422,あそ,9422,10000
9423,あそこです,9423,10000
9424,酔ってるの？,9424,10000
9425,奴を殺せ！,9425,10000
9426,あったか？,9426,10000
9427,奴らはどこだ？,9427,10000
9428,うるさいな,9428,10000
9429,十分だ！,9429,10000
9430,何を言う？,9430,10000
9431,うまくやったな,9431,10000
9432,何を言いたい？,9432,10000
9433,女性,9433,10000
9434,何を言いたいんだ？,9434,10000
9435,うまくいくさ,9435,10000
9436,危ないぞ！,9436,10000
9437,女だ,9437,10000
9438,危険,9438,10000
9439,外へ,9439,10000
9440,私と一緒に来て,9440,10000
9441,待てよ。,9441,10000
9442,アニキ,9442,10000
9443,アメリカ合衆国の空軍ならびに海軍は,9443,10000
9444,アメリカ人か？,9444,10000
9445,残念なことに,9445,10000
9446,聞け。,9446,10000
9447,そんなんじゃないよ,9447,10000
9448,アハハ！,9448,10000
9449,聞きたいんだけど,9449,10000
9450,殺れ！,9450,952
9451,殺したの？,9451,10000
9452,アッラーフ・アクバル,9452,10000
9453,アダム！,9453,10000
9454,たいへん,9454,10000
9455,アイリッシュ,9455,10000
9456,アイモ,9456,373
9457,死刑執行の筈が 彼らに計画があり,9457,10000
9458,イアン？,9458,10000
9459,聞こえないのか,9459,10000
9460,イスラム国は宣言する,9460,10000
9461,聞こえないの？,9461,10000
9462,それ誰？,9462,10000
9463,それ以上よ,9463,10000
9464,死ぬのは怖くない,9464,1086
9465,それを忘れないで,9465,10000
9466,聴いたか？,9466,10000
9467,聴いてくれ,9467,10000
9468,死なないで,9468,10000
9469,それよりも,9469,10000
9470,イラ,9470,10000
9471,イリン・ペイン,9471,10000
9472,歩くんだ,9472,10000
9473,歩き続けろ,9473,10000
9474,アイツだ,9474,10000
9475,たった1つの目標を 胸に帰って来た,9475,10000
9476,臆病者め,9476,10000
9477,ちょっと話がある,9477,10000
9478,わかってた,9478,10000
9479,ちょっとお待ちを,9479,10000
9480,考えてたんだ,9480,10000
9481,わかったか！,9481,10000
9482,考えさせて,9482,10000
9483,わかった ありがとう,9483,10000
9484,わおー,9484,10000
9485,アァ！,9485,10000
9486,わぉ！,9486,10000
9487,置いて行かないで,9487,10000
9488,よすんだ,9488,10000
9489,よし行け,9489,10000
9490,総監,9490,10000
9491,緊急です,9491,10000
9492,考えてる,9492,10000
9493,わかってるわよ,9493,10000
9494,わからないか？,9494,10000
9495,ちくしょうめ,9495,10000
9496,ちがう　ちがう,9496,10000
9497,わかるだろう？,9497,10000
9498,だった？,9498,10000
9499,わかるな？,9499,10000
9500,わざとじゃない,9500,10000
9501,聞いてないわ,9501,10000
9502,聞いてない？,9502,10000
9503,んん？,9503,10000
9504,聞いてもいいか？,9504,10000
9505,母さんは？,9505,10000
9506,母さんは,9506,10000
9507,だから　なんだ？,9507,10000
9508,母さん。,9508,10000
9509,イーグリット！,9509,10000
9510,武器を下ろせ,9510,10000
9511,汚い,9511,10000
9512,来たのか,9512,10000
9513,クールだ,9513,10000
9514,血だ,9514,10000
9515,クロエ？,9515,10000
9516,その必要はないわ,9516,10000
9517,クレアは？,9517,10000
9518,その根拠は？,9518,10000
9519,落ち着け　落ち着け,9519,10000
9520,それが何なの？,9520,10000
9521,来たるべき脅威から 守る為に私が開発した,9521,10000
9522,来てくれて ありがとう,9522,10000
9523,そりゃいいや,9523,10000
9524,そりゃ何だ？,9524,10000
9525,それか？,9525,10000
9526,それが何か,9526,10000
9527,グッジョブ！,9527,470
9528,来いよ。,9528,10000
9529,グッドウィン,9529,10000
9530,条件がある,9530,10000
9531,そのはずだ,9531,10000
9532,グリゴーリイ,9532,10000
9533,本物か？,9533,10000
9534,グリフ！,9534,10000
9535,ケイシー？,9535,10000
9536,ケイレン！,9536,10000
9537,ケガしたの？,9537,10000
9538,そっか。,9538,798
9539,本気,9539,10000
9540,ケーラ！,9540,10000
9541,そして現代 邪悪なナイロックは再びー,9541,10000
9542,そこをどけ,9542,10000
9543,そこに居ろ,9543,10000
9544,落ちついて,9544,10000
9545,苦しい,9545,10000
9546,自分でどうやって生きるか、だ,9546,10000
9547,船だ,9547,10000
9548,ウーッ,9548,969
9549,それはどうかな？,9549,10000
9550,それはどうして？,9550,10000
9551,ウソつき！,9551,10000
9552,ウォルターは？,9552,10000
9553,止めないと,9553,10000
9554,航星日誌　補足,9554,10000
9555,来るべきじゃなかった,9555,10000
9556,ウゥ,9556,10000
9557,正直に言え,9557,10000
9558,興味ないわ,9558,10000
9559,自由になんてなれないさ,9559,10000
9560,自殺だ,9560,10000
9561,ウィスキー,9561,10000
9562,歓迎します,9562,10000
9563,それはすごい,9563,10000
9564,それはいいわ,9564,10000
9565,次期大統領,9565,10000
9566,エイミー！,9566,10000
9567,それに―,9567,10000
9568,エディー,9568,10000
9569,エディー　お願い！,9569,10000
9570,次だ！,9570,10000
9571,エミリー？,9571,10000
9572,良い？,9572,10000
9573,楽にしろ,9573,10000
9574,良かったね,9574,10000
9575,それです,9575,10000
9576,良かった？,9576,10000
9577,楽しいよ,9577,10000
9578,それって何？,9578,10000
9579,綺麗ね,9579,10000
9580,よしいいぞ,9580,10000
9581,本当にすまなかった,9581,10000
9582,はい　大統領,9582,10000
9583,知らないくせに,9583,10000
9584,知らないの,9584,10000
9585,私は逮捕されているの？,9585,10000
9586,はいっ,9586,585
9587,どこへ行くんです？,9587,10000
9588,はい　船長,9588,10000
9589,はい　大佐,9589,10000
9590,どこを？,9590,10000
9591,はい　マスター,9591,10000
9592,はい　わかりました,9592,10000
9593,私は好きよ,9593,10000
9594,どこへ行ってたんだ？,9594,10000
9595,私は何をすれば？,9595,10000
9596,私は何も,9596,10000
9597,は！,9597,10000
9598,ばあちゃん,9598,10000
9599,どこに行くんだい？,9599,10000
9600,ひざまづけ！,9600,10000
